Order id,Product,Quantity Ordered,Cost Price,Selling Price,Order Date,Location
197658,27in FHD Monitor,1,137.61,149.99,05/29/19 16:50,Chennai
197659,AA Batteries (4-pack),2,3.49,3.84,05-05-2019 12:15,Nashik
197660,Wired Headphones,1,11.21,11.99,05/18/19 09:02,Mumbai
197661,Flatscreen TV,1,272.73,300,05/27/19 15:49,Mumbai
197662,Bose SoundSport Headphones,1,98.03,99.99,05/23/19 01:04,Delhi
197663,Lightning Charging Cable,1,14.24,14.95,05-03-2019 22:18,Pune
197664,Apple Airpods Headphones,1,144.23,150,05/16/19 11:18,Delhi
197665,Lightning Charging Cable,1,13.97,14.95,05/14/19 19:50,Mumbai
197666,USB-C Charging Cable,1,11.6,11.95,05-11-2019 11:41,Pune
197667,AA Batteries (4-pack),2,3.66,3.84,05-02-2019 08:38,Pune
197668,AAA Batteries (4-pack),3,2.82,2.99,05/16/19 17:16,Mumbai
197669,Apple Airpods Headphones,1,144.23,150,05/20/19 09:40,Mumbai
197670,Wired Headphones,1,10.9,11.99,05/31/19 11:38,Nashik
197671,Bose SoundSport Headphones,1,90.9,99.99,05/15/19 14:02,Pune
197672,Flatscreen TV,1,277.78,300,05-11-2019 16:17,Pune
197673,Wired Headphones,1,11.21,11.99,05/24/19 10:50,Mumbai
197674,ThinkPad Laptop,1,980.38,999.99,05-08-2019 09:01,Mumbai
197675,AAA Batteries (4-pack),3,2.96,2.99,05/17/19 10:45,Delhi
197676,34in Ultrawide Monitor,1,345.45,379.99,05-09-2019 17:56,Mumbai
197677,iPhone,1,654.21,700,05-07-2019 14:58,Pune
197677,Wired Headphones,1,10.9,11.99,05-07-2019 14:58,Delhi
197678,Apple Airpods Headphones,1,141.51,150,05/28/19 20:23,Nashik
197679,Macbook Pro Laptop,1,1650.49,1700,05-06-2019 16:25,Delhi
197680,Google Phone,1,594.06,600,05/29/19 09:51,Chennai
197681,Macbook Pro Laptop,1,1634.62,1700,05/15/19 13:24,Mumbai
197682,AA Batteries (4-pack),1,3.8,3.84,05/15/19 12:53,Pune
197683,Lightning Charging Cable,1,14.38,14.95,05/20/19 23:23,Delhi
197684,Bose SoundSport Headphones,1,99,99.99,05-07-2019 00:30,Pune
197685,USB-C Charging Cable,2,11.27,11.95,05/24/19 19:47,Pune
197686,USB-C Charging Cable,1,11.49,11.95,05-12-2019 05:50,Chennai
197687,Lightning Charging Cable,1,13.84,14.95,05-07-2019 12:45,Delhi
197688,AA Batteries (4-pack),2,3.46,3.84,05-11-2019 20:05,Nashik
197689,Wired Headphones,1,10.8,11.99,05-08-2019 17:32,Nashik
197690,Lightning Charging Cable,1,14.38,14.95,05-10-2019 16:03,Chennai
197691,34in Ultrawide Monitor,1,376.23,379.99,05/26/19 18:43,Delhi
197692,Google Phone,1,550.46,600,05/29/19 21:51,Pune
197693,ThinkPad Laptop,1,917.42,999.99,05-09-2019 20:22,Chennai
197694,Macbook Pro Laptop,1,1588.79,1700,05/27/19 13:20,Pune
197695,Bose SoundSport Headphones,1,94.33,99.99,05/22/19 18:34,Delhi
197696,Wired Headphones,1,11.53,11.99,05/19/19 10:29,Delhi
197697,Wired Headphones,2,11,11.99,05/17/19 13:53,Chennai
197698,Google Phone,1,550.46,600,06-01-2019 01:03,Delhi
197699,27in FHD Monitor,1,136.35,149.99,05/19/19 23:06,Pune
197700,USB-C Charging Cable,1,11.27,11.95,05-05-2019 19:35,Pune
197701,USB-C Charging Cable,1,10.77,11.95,05/21/19 22:36,Mumbai
197702,USB-C Charging Cable,1,11.72,11.95,05-12-2019 13:40,Chennai
197703,Apple Airpods Headphones,1,138.89,150,05-09-2019 08:40,Nashik
197704,Wired Headphones,1,11,11.99,05/14/19 22:30,Delhi
197705,USB-C Charging Cable,1,11.38,11.95,05/29/19 06:08,Pune
197706,AAA Batteries (4-pack),2,2.85,2.99,05-12-2019 12:40,Pune
197707,Apple Airpods Headphones,2,145.63,150,05-09-2019 12:18,Chennai
197708,Wired Headphones,1,10.9,11.99,05/29/19 23:22,Mumbai
197709,AAA Batteries (4-pack),1,2.93,2.99,05-09-2019 11:50,Pune
197710,Apple Airpods Headphones,1,137.61,150,05-06-2019 20:00,Delhi
197711,AA Batteries (4-pack),1,3.73,3.84,05/27/19 20:11,Mumbai
197712,AAA Batteries (4-pack),2,2.9,2.99,05-09-2019 13:40,Chennai
197713,Lightning Charging Cable,1,13.72,14.95,05-07-2019 09:51,Delhi
197714,USB-C Charging Cable,1,11.83,11.95,05/25/19 14:22,Pune
197715,AA Batteries (4-pack),1,3.59,3.84,05/14/19 10:47,Delhi
197716,Vareebadd Phone,1,392.16,400,05/24/19 07:02,Delhi
197717,Apple Airpods Headphones,1,145.63,150,05-01-2019 20:26,Delhi
197718,27in 4K Gaming Monitor,1,386.13,389.99,05/16/19 20:57,Chennai
197719,Apple Airpods Headphones,1,144.23,150,05/16/19 21:11,Nashik
197720,Macbook Pro Laptop,1,1588.79,1700,05-01-2019 19:05,Pune
197721,27in FHD Monitor,1,142.85,149.99,05/31/19 18:10,Delhi
197722,iPhone,1,654.21,700,05/17/19 18:56,Nashik
197722,Lightning Charging Cable,1,13.72,14.95,05/17/19 18:56,Nashik
197723,iPhone,1,666.67,700,05/17/19 12:43,Mumbai
197724,27in FHD Monitor,1,141.5,149.99,05/29/19 22:57,Chennai
197725,Apple Airpods Headphones,1,140.19,150,05-09-2019 05:20,Pune
197726,34in Ultrawide Monitor,1,368.92,379.99,05-08-2019 23:22,Mumbai
197726,Macbook Pro Laptop,1,1559.63,1700,05-08-2019 23:22,Delhi
197727,Macbook Pro Laptop,1,1619.05,1700,05/17/19 15:30,Chennai
197728,Flatscreen TV,1,275.23,300,05-04-2019 17:50,Mumbai
197729,Google Phone,1,582.52,600,05/29/19 10:45,Nashik
197730,AA Batteries (4-pack),2,3.56,3.84,05-04-2019 08:47,Chennai
197731,AAA Batteries (4-pack),1,2.96,2.99,05/27/19 17:28,Delhi
197732,27in 4K Gaming Monitor,1,382.34,389.99,05/20/19 19:14,Nashik
197733,AAA Batteries (4-pack),1,2.9,2.99,05/15/19 09:57,Chennai
197734,Flatscreen TV,1,291.26,300,05-05-2019 16:00,Pune
197735,Bose SoundSport Headphones,1,91.73,99.99,05/27/19 10:45,Chennai
197736,USB-C Charging Cable,1,11.38,11.95,05/16/19 19:30,Chennai
197737,AAA Batteries (4-pack),5,2.79,2.99,05/17/19 16:20,Delhi
197738,Bose SoundSport Headphones,1,98.03,99.99,05-04-2019 07:17,Delhi
197739,Macbook Pro Laptop,1,1683.17,1700,05/30/19 13:46,Chennai
197740,Bose SoundSport Headphones,1,90.9,99.99,05/29/19 08:16,Mumbai
197741,Google Phone,1,540.54,600,05/14/19 13:15,Pune
197742,AAA Batteries (4-pack),1,2.79,2.99,05/26/19 13:29,Delhi
197743,Wired Headphones,1,11.21,11.99,05/23/19 01:05,Chennai
197744,34in Ultrawide Monitor,1,342.33,379.99,05/22/19 16:26,Chennai
197745,20in Monitor,1,101.84,109.99,05/22/19 23:31,Pune
197746,USB-C Charging Cable,1,10.96,11.95,05-08-2019 12:54,Pune
197747,Lightning Charging Cable,1,13.47,14.95,05-04-2019 11:56,Mumbai
197748,iPhone,1,679.61,700,05-03-2019 08:07,Delhi
197749,Wired Headphones,1,10.9,11.99,05/13/19 22:26,Nashik
197750,Lightning Charging Cable,1,13.97,14.95,05-02-2019 15:52,Delhi
197751,AA Batteries (4-pack),1,3.69,3.84,05/23/19 09:18,Delhi
197752,Lightning Charging Cable,2,13.59,14.95,05-12-2019 14:49,Pune
197753,AAA Batteries (4-pack),1,2.85,2.99,05-10-2019 22:51,Nashik
197754,AA Batteries (4-pack),1,3.76,3.84,05/27/19 19:26,Chennai
197755,Flatscreen TV,1,277.78,300,05-01-2019 15:16,Delhi
197756,Lightning Charging Cable,1,14.8,14.95,05/24/19 20:05,Delhi
197757,AAA Batteries (4-pack),2,2.72,2.99,05/29/19 10:49,Pune
197758,USB-C Charging Cable,1,11.72,11.95,05/18/19 23:00,Pune
197759,Wired Headphones,1,10.8,11.99,05/25/19 14:48,Nashik
197760,Apple Airpods Headphones,1,136.36,150,05/18/19 22:42,Chennai
197761,USB-C Charging Cable,1,11.06,11.95,05-08-2019 15:15,Delhi
197762,AA Batteries (4-pack),1,3.52,3.84,05/25/19 13:17,Chennai
197763,AA Batteries (4-pack),1,3.8,3.84,05/23/19 11:12,Mumbai
197764,ThinkPad Laptop,1,990.09,999.99,05/22/19 18:46,Pune
197765,USB-C Charging Cable,1,10.86,11.95,05-03-2019 08:03,Delhi
197766,Vareebadd Phone,1,363.64,400,05/27/19 14:39,Pune
197767,USB-C Charging Cable,1,10.77,11.95,05-06-2019 13:38,Pune
197768,Flatscreen TV,1,280.37,300,05-04-2019 19:25,Pune
197769,Apple Airpods Headphones,1,135.14,150,05-03-2019 17:34,Delhi
197770,AAA Batteries (4-pack),4,2.79,2.99,05-02-2019 15:12,Chennai
197771,AAA Batteries (4-pack),1,2.79,2.99,05-10-2019 09:15,Chennai
197772,ThinkPad Laptop,1,900.89,999.99,05/21/19 14:50,Mumbai
197773,Apple Airpods Headphones,1,147.06,150,05-03-2019 12:18,Pune
197774,Wired Headphones,1,10.9,11.99,05-04-2019 12:10,Delhi
197775,Apple Airpods Headphones,1,141.51,150,05-02-2019 12:12,Chennai
197776,Lightning Charging Cable,1,14.8,14.95,05/25/19 21:35,Chennai
197777,Bose SoundSport Headphones,1,99,99.99,05-09-2019 21:26,Delhi
197778,Wired Headphones,1,10.9,11.99,05/25/19 10:43,Nashik
197779,AA Batteries (4-pack),1,3.8,3.84,05/15/19 18:45,Pune
197780,AA Batteries (4-pack),1,3.52,3.84,05/27/19 21:15,Delhi
197781,Apple Airpods Headphones,1,145.63,150,05-07-2019 19:29,Chennai
197782,20in Monitor,1,106.79,109.99,05/27/19 22:09,Delhi
197783,27in FHD Monitor,1,142.85,149.99,05/30/19 19:06,Delhi
197784,USB-C Charging Cable,1,11.83,11.95,05/17/19 22:24,Delhi
197785,Apple Airpods Headphones,1,135.14,150,05/29/19 13:35,Chennai
197786,Google Phone,1,566.04,600,05/30/19 13:12,Mumbai
197786,USB-C Charging Cable,1,11.49,11.95,05/30/19 13:12,Delhi
197787,AAA Batteries (4-pack),1,2.72,2.99,05/13/19 20:16,Delhi
197788,iPhone,1,673.08,700,05-07-2019 12:36,Pune
197789,Wired Headphones,1,11.42,11.99,05/21/19 16:00,Chennai
197790,Apple Airpods Headphones,1,147.06,150,05/13/19 12:01,Delhi
197791,20in Monitor,1,105.76,109.99,05-05-2019 09:25,Nashik
197792,AAA Batteries (4-pack),1,2.93,2.99,05/25/19 13:29,Nashik
197793,27in 4K Gaming Monitor,1,382.34,389.99,05/21/19 12:44,Delhi
197794,AAA Batteries (4-pack),1,2.93,2.99,05-07-2019 10:20,Nashik
197795,AAA Batteries (4-pack),1,2.69,2.99,05/13/19 17:29,Pune
197796,Flatscreen TV,1,283.02,300,05/21/19 21:00,Chennai
197797,Wired Headphones,1,10.8,11.99,05/17/19 21:32,Chennai
197798,Google Phone,1,545.45,600,05/23/19 13:26,Delhi
197798,USB-C Charging Cable,1,11.49,11.95,05/23/19 13:26,Chennai
197799,Google Phone,1,571.43,600,05/21/19 08:35,Pune
197800,27in 4K Gaming Monitor,1,382.34,389.99,05/27/19 15:11,Nashik
197801,Wired Headphones,1,11.87,11.99,05/20/19 20:38,Pune
197802,Apple Airpods Headphones,1,145.63,150,05-05-2019 20:29,Delhi
197803,AA Batteries (4-pack),3,3.62,3.84,05/19/19 20:27,Delhi
197804,USB-C Charging Cable,1,11.83,11.95,05/23/19 22:11,Nashik
197805,34in Ultrawide Monitor,1,372.54,379.99,05-10-2019 21:50,Pune
197806,Lightning Charging Cable,1,14.24,14.95,05/15/19 15:49,Mumbai
197807,Google Phone,1,545.45,600,05/24/19 12:43,Chennai
197808,Apple Airpods Headphones,1,141.51,150,05/23/19 11:13,Mumbai
197809,Lightning Charging Cable,1,14.1,14.95,05-06-2019 09:05,Pune
197810,Lightning Charging Cable,1,14.24,14.95,05/31/19 12:58,Chennai
197811,Lightning Charging Cable,2,13.72,14.95,05/26/19 11:20,Delhi
197812,iPhone,1,660.38,700,05/16/19 12:37,Delhi
197812,Apple Airpods Headphones,1,137.61,150,05/16/19 12:37,Delhi
197813,Apple Airpods Headphones,1,147.06,150,05-07-2019 15:48,Delhi
197813,27in FHD Monitor,1,147.05,149.99,05-07-2019 15:48,Pune
197814,Google Phone,1,594.06,600,05/22/19 12:00,Nashik
197815,27in FHD Monitor,1,142.85,149.99,05/28/19 08:57,Chennai
197816,USB-C Charging Cable,1,11.38,11.95,05-05-2019 18:56,Nashik
197817,Apple Airpods Headphones,1,141.51,150,05/21/19 22:29,Nashik
197818,USB-C Charging Cable,1,11.83,11.95,05-02-2019 12:21,Delhi
197819,iPhone,1,642.2,700,05-12-2019 18:37,Pune
197820,ThinkPad Laptop,1,990.09,999.99,05/31/19 07:53,Nashik
197821,Lightning Charging Cable,1,13.84,14.95,05/26/19 08:15,Pune
197822,Bose SoundSport Headphones,1,94.33,99.99,05-03-2019 21:18,Mumbai
197823,AAA Batteries (4-pack),1,2.77,2.99,05/30/19 15:03,Delhi
197824,Lightning Charging Cable,1,14.1,14.95,05-12-2019 14:54,Chennai
197825,USB-C Charging Cable,1,10.86,11.95,05-09-2019 19:21,Delhi
197826,USB-C Charging Cable,1,11.83,11.95,05/16/19 11:32,Pune
197827,Apple Airpods Headphones,1,142.86,150,05-07-2019 17:14,Chennai
197828,Vareebadd Phone,1,366.97,400,05/25/19 19:18,Delhi
197829,AAA Batteries (4-pack),1,2.74,2.99,05-05-2019 13:56,Mumbai
197830,Wired Headphones,1,11.1,11.99,05/16/19 16:52,Pune
197831,iPhone,1,648.15,700,05-12-2019 12:36,Chennai
197832,Vareebadd Phone,1,377.36,400,05-05-2019 22:13,Nashik
197833,Apple Airpods Headphones,1,136.36,150,05/24/19 22:12,Nashik
197834,USB-C Charging Cable,1,11.06,11.95,05/18/19 11:21,Nashik
197835,Bose SoundSport Headphones,1,92.58,99.99,05-11-2019 13:53,Pune
197836,AA Batteries (4-pack),3,3.52,3.84,05-04-2019 14:55,Chennai
197837,Bose SoundSport Headphones,1,94.33,99.99,05-05-2019 09:19,Delhi
197838,27in FHD Monitor,1,141.5,149.99,05/22/19 14:56,Chennai
197839,27in FHD Monitor,1,141.5,149.99,05/16/19 17:00,Delhi
197840,AA Batteries (4-pack),1,3.62,3.84,05/25/19 12:04,Delhi
197841,Apple Airpods Headphones,1,141.51,150,05/17/19 08:23,Nashik
197841,AAA Batteries (4-pack),2,2.93,2.99,05/17/19 08:23,Pune
197842,Macbook Pro Laptop,1,1666.67,1700,05-01-2019 21:54,Nashik
197843,AA Batteries (4-pack),1,3.56,3.84,05/22/19 11:19,Pune
197844,Wired Headphones,1,11.64,11.99,05-10-2019 17:26,Pune
197845,USB-C Charging Cable,1,11.27,11.95,05-09-2019 15:23,Nashik
197845,USB-C Charging Cable,1,11.83,11.95,05-09-2019 15:23,Chennai
197846,AA Batteries (4-pack),1,3.66,3.84,05/31/19 09:31,Pune
197847,27in FHD Monitor,1,136.35,149.99,05/25/19 00:22,Nashik
197848,Lightning Charging Cable,1,13.72,14.95,05-09-2019 13:13,Pune
197849,AA Batteries (4-pack),1,3.69,3.84,05/16/19 03:22,Mumbai
197850,Wired Headphones,1,11,11.99,05/16/19 11:42,Mumbai
197851,Wired Headphones,1,11,11.99,05/22/19 12:50,Chennai
197852,Google Phone,1,594.06,600,05-03-2019 12:47,Pune
197852,USB-C Charging Cable,1,11.17,11.95,05-03-2019 12:47,Delhi
197852,AAA Batteries (4-pack),2,2.9,2.99,05-03-2019 12:47,Delhi
197853,Apple Airpods Headphones,1,148.51,150,05/25/19 20:45,Nashik
197854,Bose SoundSport Headphones,1,94.33,99.99,05/28/19 13:17,Pune
197855,AA Batteries (4-pack),1,3.73,3.84,05-07-2019 20:41,Pune
197856,34in Ultrawide Monitor,1,365.38,379.99,05/28/19 14:48,Chennai
197857,27in FHD Monitor,1,135.13,149.99,05-04-2019 06:28,Pune
197858,AA Batteries (4-pack),1,3.69,3.84,05-04-2019 16:45,Chennai
197859,Google Phone,1,571.43,600,05/20/19 10:28,Chennai
197860,AA Batteries (4-pack),1,3.73,3.84,05/21/19 09:00,Delhi
197861,20in Monitor,1,107.83,109.99,05-03-2019 19:53,Mumbai
197862,iPhone,1,693.07,700,05-11-2019 12:32,Delhi
197863,27in FHD Monitor,1,136.35,149.99,05/19/19 17:38,Delhi
197864,USB-C Charging Cable,1,10.96,11.95,05/15/19 08:11,Pune
197865,27in FHD Monitor,1,147.05,149.99,05-05-2019 11:53,Nashik
197866,Macbook Pro Laptop,1,1531.53,1700,05/14/19 22:18,Pune
197867,Bose SoundSport Headphones,1,97.08,99.99,05/31/19 08:06,Pune
197868,Wired Headphones,1,11.64,11.99,05/23/19 19:23,Delhi
197869,ThinkPad Laptop,1,934.57,999.99,05/18/19 22:12,Chennai
197870,USB-C Charging Cable,1,11.72,11.95,05/19/19 15:39,Mumbai
197871,Bose SoundSport Headphones,1,93.45,99.99,05/17/19 13:56,Pune
197872,Wired Headphones,1,11.87,11.99,05-01-2019 17:55,Delhi
197873,Wired Headphones,1,11.64,11.99,05/23/19 13:42,Mumbai
197874,34in Ultrawide Monitor,1,368.92,379.99,05/18/19 16:25,Nashik
197875,AAA Batteries (4-pack),2,2.9,2.99,05/20/19 22:29,Chennai
197876,USB-C Charging Cable,1,11.06,11.95,05/29/19 18:35,Chennai
197877,Wired Headphones,1,11.53,11.99,05-11-2019 08:04,Pune
197878,27in 4K Gaming Monitor,1,374.99,389.99,05/30/19 09:34,Pune
197879,AA Batteries (4-pack),1,3.62,3.84,05/13/19 08:01,Nashik
197880,LG Washing Machine,1,594.06,600,05/31/19 17:08,Delhi
197881,Macbook Pro Laptop,1,1619.05,1700,05/29/19 01:35,Chennai
197882,Wired Headphones,1,11.31,11.99,05/19/19 14:59,Nashik
197883,Lightning Charging Cable,1,13.84,14.95,05/15/19 15:08,Mumbai
197884,iPhone,1,660.38,700,05/21/19 14:18,Pune
197885,Macbook Pro Laptop,1,1559.63,1700,05/26/19 12:36,Nashik
197886,27in 4K Gaming Monitor,1,367.92,389.99,05/30/19 13:22,Mumbai
197887,USB-C Charging Cable,1,11.72,11.95,05-01-2019 20:32,Pune
197888,Wired Headphones,1,11.87,11.99,05-04-2019 10:59,Delhi
197889,AAA Batteries (4-pack),1,2.88,2.99,05/30/19 12:51,Delhi
197890,Wired Headphones,1,10.8,11.99,05/30/19 20:47,Nashik
197891,Bose SoundSport Headphones,1,98.03,99.99,05/14/19 14:46,Chennai
197892,20in Monitor,1,101.84,109.99,05/28/19 07:23,Nashik
197893,27in 4K Gaming Monitor,1,357.79,389.99,05-02-2019 14:26,Nashik
197894,27in FHD Monitor,1,140.18,149.99,05/16/19 13:32,Chennai
197895,iPhone,1,636.36,700,05-03-2019 16:27,Mumbai
197896,AA Batteries (4-pack),2,3.8,3.84,05-01-2019 08:55,Chennai
197897,20in Monitor,1,99.09,109.99,05-10-2019 17:52,Delhi
197898,34in Ultrawide Monitor,1,368.92,379.99,05/30/19 07:19,Nashik
197899,Bose SoundSport Headphones,1,93.45,99.99,05/13/19 20:19,Delhi
197900,27in FHD Monitor,1,135.13,149.99,05-01-2019 10:20,Delhi
197900,AA Batteries (4-pack),1,3.69,3.84,05-01-2019 10:20,Chennai
197901,Google Phone,1,560.75,600,05-12-2019 09:03,Mumbai
197901,USB-C Charging Cable,1,11.27,11.95,05-12-2019 09:03,Pune
197902,AAA Batteries (4-pack),2,2.82,2.99,05/24/19 12:55,Delhi
197903,Bose SoundSport Headphones,1,94.33,99.99,05/29/19 09:58,Nashik
197904,Lightning Charging Cable,1,14.1,14.95,05/21/19 13:27,Mumbai
197905,20in Monitor,1,103.76,109.99,05-10-2019 17:10,Nashik
197905,Lightning Charging Cable,1,14.8,14.95,05-10-2019 17:10,Pune
197906,iPhone,1,636.36,700,05/18/19 23:46,Delhi
197907,AAA Batteries (4-pack),1,2.9,2.99,05/23/19 23:58,Delhi
197908,Lightning Charging Cable,1,13.84,14.95,05/20/19 10:03,Nashik
197909,Apple Airpods Headphones,1,147.06,150,05/21/19 15:06,Nashik
197910,27in FHD Monitor,1,137.61,149.99,05/16/19 21:12,Nashik
197911,USB-C Charging Cable,1,11.6,11.95,05-04-2019 14:32,Pune
197912,27in FHD Monitor,1,138.88,149.99,05/13/19 19:52,Nashik
197913,Flatscreen TV,1,280.37,300,05/20/19 10:21,Mumbai
197914,Wired Headphones,1,11.31,11.99,05/26/19 00:00,Chennai
197915,Bose SoundSport Headphones,1,90.9,99.99,05-09-2019 02:00,Delhi
197916,AA Batteries (4-pack),2,3.76,3.84,05/13/19 09:33,Mumbai
197917,Lightning Charging Cable,1,14.24,14.95,05-02-2019 22:27,Delhi
197918,Wired Headphones,1,11.87,11.99,05-12-2019 10:02,Nashik
197919,Bose SoundSport Headphones,1,94.33,99.99,05/22/19 22:40,Pune
197920,27in 4K Gaming Monitor,1,371.42,389.99,05/31/19 19:44,Nashik
197921,iPhone,1,654.21,700,05/18/19 08:27,Nashik
197922,AA Batteries (4-pack),1,3.56,3.84,05-02-2019 15:51,Nashik
197923,USB-C Charging Cable,1,10.77,11.95,05-12-2019 09:31,Chennai
197924,Wired Headphones,1,11.87,11.99,05/26/19 09:55,Delhi
197925,Apple Airpods Headphones,1,135.14,150,05/30/19 23:47,Nashik
197926,Apple Airpods Headphones,1,140.19,150,05/17/19 22:30,Delhi
197927,Google Phone,1,566.04,600,05/13/19 10:12,Delhi
197928,27in 4K Gaming Monitor,1,354.54,389.99,05/20/19 11:49,Mumbai
197929,Bose SoundSport Headphones,1,96.14,99.99,05/31/19 14:09,Nashik
197930,27in FHD Monitor,1,148.5,149.99,05/15/19 18:28,Pune
197931,Apple Airpods Headphones,1,135.14,150,05/13/19 09:07,Chennai
197932,AAA Batteries (4-pack),1,2.85,2.99,05/19/19 21:18,Nashik
197933,USB-C Charging Cable,1,11.83,11.95,05-03-2019 17:35,Nashik
197934,AAA Batteries (4-pack),1,2.79,2.99,05/19/19 21:29,Delhi
197935,AAA Batteries (4-pack),2,2.88,2.99,05-05-2019 15:12,Pune
197936,AAA Batteries (4-pack),1,2.96,2.99,05/14/19 17:02,Pune
197937,AAA Batteries (4-pack),1,2.85,2.99,05/30/19 08:54,Chennai
197938,Apple Airpods Headphones,1,145.63,150,05/31/19 14:32,Delhi
197939,AA Batteries (4-pack),1,3.73,3.84,05-12-2019 21:51,Mumbai
197940,Apple Airpods Headphones,1,144.23,150,05/19/19 11:19,Chennai
197941,LG Dryer,1,550.46,600,05-12-2019 10:41,Chennai
197942,27in FHD Monitor,1,144.22,149.99,05-12-2019 18:56,Mumbai
197943,Wired Headphones,1,10.9,11.99,05/14/19 06:44,Chennai
197944,Google Phone,1,594.06,600,05-02-2019 22:53,Delhi
197945,AA Batteries (4-pack),1,3.66,3.84,05/28/19 12:55,Mumbai
197946,Google Phone,1,550.46,600,05-11-2019 11:26,Nashik
197947,AA Batteries (4-pack),1,3.8,3.84,05/19/19 00:28,Mumbai
197948,Lightning Charging Cable,1,13.72,14.95,05/13/19 10:39,Pune
197949,iPhone,1,660.38,700,05/28/19 13:26,Chennai
197950,Bose SoundSport Headphones,1,92.58,99.99,05-08-2019 16:26,Nashik
197951,Lightning Charging Cable,1,13.84,14.95,05-03-2019 00:36,Mumbai
197952,27in 4K Gaming Monitor,1,367.92,389.99,05-10-2019 20:03,Delhi
197953,Wired Headphones,1,11.31,11.99,05/22/19 08:31,Delhi
197954,Google Phone,1,566.04,600,05-07-2019 22:02,Chennai
197954,USB-C Charging Cable,1,11.38,11.95,05-07-2019 22:02,Pune
197955,AAA Batteries (4-pack),1,2.85,2.99,05-06-2019 15:22,Nashik
197956,Apple Airpods Headphones,1,147.06,150,05/14/19 19:40,Mumbai
197957,Wired Headphones,1,11.53,11.99,05-12-2019 15:44,Pune
197958,iPhone,1,642.2,700,05-11-2019 08:02,Nashik
197959,Bose SoundSport Headphones,1,92.58,99.99,05-07-2019 14:14,Mumbai
197960,Lightning Charging Cable,1,13.59,14.95,05/16/19 15:25,Delhi
197961,34in Ultrawide Monitor,1,372.54,379.99,05/29/19 17:52,Delhi
197962,Bose SoundSport Headphones,1,95.23,99.99,05/21/19 21:18,Delhi
197963,Bose SoundSport Headphones,1,95.23,99.99,05-03-2019 13:25,Chennai
197964,Bose SoundSport Headphones,1,96.14,99.99,05-05-2019 17:12,Mumbai
197965,Flatscreen TV,1,275.23,300,05/26/19 14:39,Delhi
197966,20in Monitor,1,103.76,109.99,05/13/19 14:22,Chennai
197967,AAA Batteries (4-pack),1,2.96,2.99,05-11-2019 20:40,Pune
197968,27in 4K Gaming Monitor,1,357.79,389.99,05/23/19 22:54,Mumbai
197969,LG Washing Machine,1,582.52,600,05-03-2019 21:24,Nashik
197970,Wired Headphones,1,11.53,11.99,05/17/19 20:06,Mumbai
197971,27in FHD Monitor,1,135.13,149.99,05/29/19 15:32,Nashik
197972,Apple Airpods Headphones,1,147.06,150,05-11-2019 22:55,Delhi
197973,Wired Headphones,1,11,11.99,05/18/19 22:10,Mumbai
197974,AA Batteries (4-pack),1,3.8,3.84,05/27/19 11:26,Mumbai
197975,AAA Batteries (4-pack),1,2.69,2.99,05-08-2019 19:41,Pune
197976,Wired Headphones,1,11.53,11.99,05-07-2019 09:18,Chennai
197977,Wired Headphones,1,11.42,11.99,05/20/19 19:32,Delhi
197977,AA Batteries (4-pack),2,3.69,3.84,05/20/19 19:32,Nashik
197978,Google Phone,1,566.04,600,05/17/19 23:23,Chennai
197978,Wired Headphones,1,11.75,11.99,05/17/19 23:23,Pune
197979,Bose SoundSport Headphones,1,94.33,99.99,05/30/19 13:20,Pune
197980,Lightning Charging Cable,1,14.51,14.95,05-09-2019 11:39,Delhi
197981,ThinkPad Laptop,1,970.86,999.99,05-07-2019 04:06,Delhi
197982,AA Batteries (4-pack),1,3.49,3.84,05-10-2019 12:52,Mumbai
197983,USB-C Charging Cable,1,11.83,11.95,05/17/19 20:50,Nashik
197984,AAA Batteries (4-pack),1,2.74,2.99,05/14/19 16:32,Pune
197985,Bose SoundSport Headphones,1,90.9,99.99,05/15/19 10:51,Chennai
197986,USB-C Charging Cable,1,11.27,11.95,05-10-2019 19:42,Chennai
197987,USB-C Charging Cable,1,11.6,11.95,05/21/19 17:07,Nashik
197987,34in Ultrawide Monitor,1,376.23,379.99,05/21/19 17:07,Chennai
197988,Macbook Pro Laptop,1,1683.17,1700,05/18/19 07:58,Delhi
197989,USB-C Charging Cable,2,11.72,11.95,05/17/19 10:55,Nashik
197990,USB-C Charging Cable,1,10.96,11.95,05/23/19 19:48,Pune
197991,Macbook Pro Laptop,1,1603.77,1700,05/29/19 00:40,Chennai
197992,USB-C Charging Cable,1,11.27,11.95,05/17/19 17:20,Pune
197993,USB-C Charging Cable,1,11.72,11.95,05-05-2019 15:48,Mumbai
197994,USB-C Charging Cable,1,11.17,11.95,05-07-2019 00:48,Mumbai
197995,Vareebadd Phone,1,370.37,400,05/21/19 02:09,Chennai
197995,Wired Headphones,1,11.21,11.99,05/21/19 02:09,Mumbai
197996,27in FHD Monitor,1,137.61,149.99,05/21/19 20:04,Pune
197997,USB-C Charging Cable,1,11.06,11.95,05/19/19 15:13,Chennai
197998,27in FHD Monitor,1,140.18,149.99,05/21/19 19:31,Chennai
197999,Macbook Pro Laptop,1,1531.53,1700,05-12-2019 15:48,Delhi
198000,ThinkPad Laptop,1,990.09,999.99,05/20/19 18:15,Pune
198001,ThinkPad Laptop,1,943.39,999.99,05-09-2019 15:50,Chennai
